Customer_rating,Cost_of_the_Product,Weight_in_gms,Reached.on.Time_Y.N,order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipping_distance_km,unit_price,total_order_value,weather_condition,region,holiday_period,previous_on_time_rate,carrier_name,delayed_reason_code,on_time_delivery,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium,Cost_to_Weight_Ratio
3,148,4240,1,ORD10840,SUP_009,4.01,8,2025-04-26,2025-05-04,2025-05-04,1465,37.83,444,Clear,North,Yes,0.56,FedEx,Weather,1,False,False,False,True,0.03490566036912602
1,139,4534,0,ORD10841,SUP_001,4.75,8,2025-06-19,2025-06-27,2025-07-02,1142,29.2,278,Storm,West,Yes,0.74,FedEx,Weather,0,False,True,False,True,0.03065725627907868
5,169,4466,1,ORD10842,SUP_015,2.62,11,2025-10-04,2025-10-15,2025-10-19,1515,33.74,338,Storm,South,Yes,0.96,FedEx,Weather,0,False,True,False,True,0.0378414688674784
5,251,5178,1,ORD10843,SUP_004,3.79,6,2025-12-26,2026-01-01,2026-01-04,526,35.95,502,Rainy,South,Yes,0.92,FedEx,Customs,0,False,True,False,True,0.0484743143977454
1,154,5578,0,ORD10844,SUP_007,3.63,13,2025-08-22,2025-09-04,2025-09-07,879,32.35,308,Rainy,South,No,0.65,DHL,Weather,0,False,True,True,False,0.02760846180932082
2,150,5980,0,ORD10845,SUP_006,4.82,13,2025-08-11,2025-08-24,2025-08-26,1450,34.52,450,Clear,South,No,0.69,FedEx,Customs,0,False,True,False,True,0.025083612035939194
5,272,5034,1,ORD10846,SUP_015,4.16,7,2025-04-26,2025-05-03,2025-05-01,613,45.5,1088,Storm,West,No,0.92,FedEx,Weather,1,False,True,False,True,0.05403257845569476
4,197,4684,0,ORD10847,SUP_006,3.37,11,2025-09-23,2025-10-04,2025-10-03,1618,44.73,394,Storm,East,No,0.94,LocalTruckers,Weather,1,False,True,True,False,0.04205807001664003
1,169,5702,1,ORD10848,SUP_007,4.28,3,2025-12-04,2025-12-07,2025-12-05,1605,15.96,338,Rainy,West,No,0.95,DHL,Weather,1,False,True,True,False,0.029638723249800294
2,201,5565,0,ORD10849,SUP_020,3.96,6,2025-08-18,2025-08-24,2025-08-22,790,33.46,804,Clear,North,Yes,0.96,FedEx,Weather,1,False,True,False,True,0.03611859837625901
4,168,5303,1,ORD10850,SUP_003,3.37,9,2025-03-08,2025-03-17,2025-03-20,236,27.57,504,Storm,West,No,0.75,LocalTruckers,Customs,0,False,True,False,True,0.03168018102363187
1,202,4788,0,ORD10851,SUP_013,4.46,13,2025-11-26,2025-12-09,2025-12-08,749,21.42,606,Rainy,East,No,0.92,LocalTruckers,Weather,1,False,True,True,False,0.04218880533788872
1,241,5519,1,ORD10852,SUP_002,4.17,11,2025-12-12,2025-12-23,2025-12-26,752,35.25,964,Clear,West,No,0.67,LocalTruckers,Weather,0,False,True,False,True,0.04366733103031938
5,152,5913,1,ORD10853,SUP_003,2.51,13,2025-07-23,2025-08-05,2025-08-10,161,30.44,608,Clear,West,No,0.91,LocalTruckers,Customs,0,False,True,True,False,0.02570607136382444
3,139,5261,0,ORD10854,SUP_013,4.66,14,2025-05-27,2025-06-10,2025-06-15,1257,41.0,278,Clear,South,No,0.67,FedEx,Weather,0,False,True,False,True,0.02642083253631993
5,204,4251,0,ORD10855,SUP_009,3.49,12,2025-11-14,2025-11-26,2025-11-29,342,13.74,1020,Rainy,South,No,0.8,LocalTruckers,Customs,0,False,True,False,True,0.04798870852787845
3,198,4996,1,ORD10856,SUP_019,4.11,8,2025-12-26,2026-01-03,2026-01-07,1005,22.11,396,Storm,South,Yes,0.73,LocalTruckers,Weather,0,False,True,True,False,0.039631705356358744
5,206,5646,1,ORD10857,SUP_018,3.49,14,2025-02-26,2025-03-12,2025-03-15,923,11.03,412,Rainy,East,No,0.94,FedEx,Customs,0,False,True,True,False,0.0364860077866656
4,231,5910,1,ORD10858,SUP_005,4.7,10,2025-12-06,2025-12-16,2025-12-17,410,39.84,1386,Storm,West,Yes,0.53,LocalTruckers,Customs,0,False,True,False,True,0.03908629440963007
1,166,4716,0,ORD10859,SUP_010,4.13,11,2025-02-25,2025-03-08,2025-03-06,551,46.5,498,Storm,West,No,0.96,LocalTruckers,Weather,1,False,True,False,True,0.03519932145139963
1,125,5489,0,ORD10860,SUP_014,3.95,12,2025-01-06,2025-01-18,2025-01-22,1033,33.5,375,Storm,East,Yes,0.73,DHL,Weather,0,False,True,False,True,0.022772818359851916
3,237,4208,1,ORD10861,SUP_017,4.95,6,2025-08-06,2025-08-12,2025-08-16,1380,34.68,711,Clear,North,Yes,0.74,FedEx,Weather,0,False,True,False,False,0.05632129276228106
1,145,4386,1,ORD10862,SUP_003,3.2,3,2025-04-19,2025-04-22,2025-04-20,1870,11.86,435,Storm,North,Yes,0.91,LocalTruckers,Weather,1,False,True,False,True,0.03305973551457826
4,242,5920,0,ORD10863,SUP_007,2.66,10,2025-04-17,2025-04-27,2025-05-01,1812,30.15,726,Clear,West,No,0.83,FedEx,Customs,0,False,True,False,True,0.04087837837147325
2,261,5345,1,ORD10864,SUP_009,3.79,4,2025-02-21,2025-02-25,2025-02-23,698,31.07,783,Rainy,South,Yes,0.97,DHL,Weather,1,False,True,True,False,0.04883068287206161
3,148,4714,0,ORD10865,SUP_005,3.56,13,2025-02-04,2025-02-17,2025-02-18,135,11.56,444,Storm,East,No,0.77,DHL,Weather,0,False,True,True,False,0.031395842165592734
3,148,5557,0,ORD10866,SUP_004,3.64,3,2025-07-13,2025-07-16,2025-07-16,1029,41.3,592,Rainy,East,Yes,0.77,DHL,Weather,1,False,True,True,False,0.026633075395603188
3,185,5914,1,ORD10867,SUP_003,4.05,9,2025-10-24,2025-11-02,2025-11-06,345,21.13,370,Rainy,South,Yes,0.98,FedEx,Weather,0,False,True,True,False,0.031281704424876274
3,195,4915,1,ORD10868,SUP_013,4.04,14,2025-09-02,2025-09-16,2025-09-18,1525,38.94,585,Storm,South,No,0.95,LocalTruckers,Traffic,0,False,True,True,False,0.03967446591257895
4,219,4947,0,ORD10869,SUP_009,3.48,12,2025-06-06,2025-06-18,2025-06-20,1244,26.12,657,Storm,South,Yes,0.6,FedEx,Weather,0,False,True,False,True,0.044269254084441226
2,146,4381,1,ORD10870,SUP_007,4.66,11,2025-12-18,2025-12-29,2025-12-30,1429,49.83,438,Clear,West,No,0.65,FedEx,Traffic,0,False,True,False,True,0.033325724712776596
3,125,4203,1,ORD10871,SUP_008,4.13,13,2025-07-07,2025-07-20,2025-07-18,1533,18.49,500,Storm,South,Yes,0.81,FedEx,Weather,1,False,True,False,True,0.029740661425234197
5,205,4819,1,ORD10872,SUP_010,4.72,14,2025-11-25,2025-12-09,2025-12-11,328,12.33,820,Clear,East,No,0.96,DHL,Traffic,0,False,True,True,False,0.042539946038070146
4,177,4240,1,ORD10873,SUP_001,4.78,14,2025-05-19,2025-06-02,2025-06-03,1944,49.2,354,Clear,South,Yes,0.78,FedEx,Traffic,0,False,True,False,True,0.04174528300902233
1,190,5226,0,ORD10874,SUP_020,2.92,11,2025-09-03,2025-09-14,2025-09-17,301,19.75,380,Storm,North,Yes,0.86,LocalTruckers,Weather,0,False,True,True,False,0.036356678140766034
3,137,4803,1,ORD10875,SUP_001,4.2,5,2025-09-15,2025-09-20,2025-09-19,1081,35.41,548,Storm,West,Yes,0.55,LocalTruckers,Weather,1,False,True,True,False,0.028523839261185957
2,255,4471,0,ORD10876,SUP_019,3.29,8,2025-12-26,2026-01-03,2026-01-05,635,24.98,765,Storm,South,Yes,0.76,DHL,Traffic,0,False,True,False,True,0.05703422051956291
3,141,5923,0,ORD10877,SUP_002,4.59,9,2025-12-09,2025-12-18,2025-12-23,1393,35.59,282,Clear,South,Yes,0.57,FedEx,Weather,0,False,True,True,False,0.02380550396356483
4,151,5724,0,ORD10878,SUP_012,4.33,12,2025-02-21,2025-03-05,2025-03-04,1224,33.84,302,Clear,West,Yes,0.63,LocalTruckers,Weather,1,False,True,True,False,0.02638015373403561
5,272,4652,0,ORD10879,SUP_013,3.0,11,2025-08-11,2025-08-22,2025-08-27,654,38.29,544,Clear,South,Yes,0.58,DHL,Weather,0,False,True,False,True,0.05846947548184233
3,265,4641,1,ORD10880,SUP_014,4.85,4,2025-12-15,2025-12-19,2025-12-17,425,10.74,530,Clear,North,Yes,0.58,FedEx,Weather,1,False,True,True,False,0.05709976296981259
4,148,4387,0,ORD10881,SUP_005,4.21,10,2025-03-01,2025-03-11,2025-03-13,1438,43.45,444,Clear,East,Yes,0.99,DHL,Weather,0,False,True,True,False,0.03373603828727238
2,123,5891,0,ORD10882,SUP_003,4.87,9,2025-10-14,2025-10-23,2025-10-24,657,29.15,492,Storm,North,No,0.65,LocalTruckers,Customs,0,False,True,True,False,0.020879307414551126
2,244,4992,1,ORD10883,SUP_017,3.0,6,2025-12-22,2025-12-28,2025-12-28,489,30.75,488,Clear,North,No,0.78,DHL,Weather,1,False,True,False,True,0.048878205118413814
4,181,5163,1,ORD10884,SUP_001,4.67,4,2025-01-16,2025-01-20,2025-01-22,191,26.44,724,Storm,East,No,0.51,DHL,Customs,0,False,True,False,True,0.035057137316471594
4,221,4024,0,ORD10885,SUP_014,4.17,10,2025-10-03,2025-10-13,2025-10-15,641,49.58,663,Clear,North,Yes,0.9,DHL,Traffic,0,False,True,False,True,0.05492047712352871
4,177,4070,1,ORD10886,SUP_006,3.88,13,2025-10-23,2025-11-05,2025-11-07,1944,42.06,885,Clear,East,Yes,0.83,LocalTruckers,Traffic,0,False,True,False,True,0.04348894347825825
2,226,4332,0,ORD10887,SUP_017,4.55,7,2025-09-15,2025-09-22,2025-09-24,1825,22.46,452,Storm,South,Yes,0.61,FedEx,Customs,0,False,True,True,False,0.05216989841824333
1,275,5382,1,ORD10888,SUP_004,4.08,8,2025-07-27,2025-08-04,2025-08-09,1858,41.32,825,Rainy,West,No,0.52,DHL,Customs,0,False,True,False,True,0.051096246738926744
4,192,4429,0,ORD10889,SUP_006,4.17,13,2025-08-08,2025-08-21,2025-08-22,69,27.48,384,Rainy,East,No,0.63,LocalTruckers,Customs,0,False,True,True,False,0.043350643476326334
5,243,4709,0,ORD10890,SUP_001,3.13,9,2025-04-24,2025-05-03,2025-05-04,1956,44.8,486,Clear,North,No,0.81,DHL,Weather,0,False,True,False,True,0.05160331279430806
3,188,4024,1,ORD10891,SUP_009,4.54,12,2025-05-24,2025-06-05,2025-06-10,61,11.23,752,Storm,South,Yes,0.51,DHL,Traffic,0,False,True,False,True,0.04671968189693845
3,149,5311,0,ORD10892,SUP_004,4.13,3,2025-05-16,2025-05-19,2025-05-19,685,24.22,298,Rainy,North,Yes,0.54,LocalTruckers,Weather,1,False,True,False,True,0.02805498022442949
5,167,5800,0,ORD10893,SUP_009,4.61,10,2025-07-06,2025-07-16,2025-07-17,171,27.19,334,Rainy,South,Yes,0.7,DHL,Traffic,0,False,True,True,False,0.028793103443311534
2,211,5989,0,ORD10894,SUP_009,3.38,6,2025-04-05,2025-04-11,2025-04-12,1913,39.77,633,Storm,North,No,0.59,FedEx,Customs,0,False,True,True,False,0.03523125729917661
2,248,5171,0,ORD10895,SUP_013,3.33,11,2025-04-28,2025-05-09,2025-05-07,474,17.29,744,Rainy,South,No,0.81,LocalTruckers,Weather,1,False,True,False,True,0.04795977566274225
3,244,5277,1,ORD10896,SUP_017,2.56,3,2025-02-16,2025-02-19,2025-02-23,278,21.45,732,Clear,South,No,0.59,FedEx,Traffic,0,False,True,False,True,0.04623839301757847
1,133,5258,0,ORD10897,SUP_003,4.42,13,2025-08-09,2025-08-22,2025-08-20,646,38.96,532,Clear,North,No,0.99,DHL,Weather,1,False,True,True,False,0.025294788888304526
3,242,4876,0,ORD10898,SUP_006,3.33,4,2025-03-20,2025-03-24,2025-03-28,982,13.07,484,Clear,North,Yes,0.71,LocalTruckers,Weather,0,False,True,True,False,0.04963084494470245
1,222,5665,1,ORD10899,SUP_020,3.32,8,2025-06-03,2025-06-11,2025-06-10,927,18.04,444,Rainy,South,Yes,0.57,FedEx,Weather,1,False,True,False,False,0.0391879964626323
1,229,5075,0,ORD10900,SUP_015,4.22,13,2025-09-11,2025-09-24,2025-09-24,835,40.13,687,Storm,North,Yes,0.54,FedEx,Weather,1,False,True,False,True,0.04512315270046834
5,196,4604,1,ORD10901,SUP_014,3.13,12,2025-06-26,2025-07-08,2025-07-12,78,45.02,784,Storm,North,No,0.71,DHL,Weather,0,False,True,False,True,0.04257167679353352
4,201,4320,0,ORD10902,SUP_013,4.77,13,2025-10-22,2025-11-04,2025-11-02,184,39.15,402,Clear,South,Yes,0.9,DHL,Weather,1,False,True,False,True,0.04652777776700746
3,210,5912,0,ORD10903,SUP_009,3.85,3,2025-03-23,2025-03-26,2025-03-26,1625,31.09,630,Clear,West,No,0.72,DHL,Weather,1,False,True,False,True,0.035520974283572225
5,241,5526,1,ORD10904,SUP_015,4.92,6,2025-03-17,2025-03-23,2025-03-23,150,13.96,964,Clear,East,No,0.57,LocalTruckers,Weather,1,False,True,True,False,0.043612015916827354
2,218,4299,1,ORD10905,SUP_014,2.69,10,2025-04-12,2025-04-22,2025-04-24,425,43.09,436,Clear,South,No,0.74,DHL,Weather,0,False,True,True,False,0.05070946730618528
2,210,4324,1,ORD10906,SUP_004,3.34,12,2025-04-15,2025-04-27,2025-04-30,695,14.96,630,Rainy,East,Yes,0.67,DHL,Weather,0,False,True,False,True,0.04856614244945279
1,261,4673,1,ORD10907,SUP_011,3.45,7,2025-10-07,2025-10-14,2025-10-17,1989,25.4,783,Clear,West,Yes,0.75,LocalTruckers,Weather,0,False,True,True,False,0.05585277122708051
1,125,4097,1,ORD10908,SUP_002,4.33,11,2025-04-27,2025-05-08,2025-05-11,1384,12.02,500,Rainy,North,Yes,0.69,LocalTruckers,Customs,0,False,True,True,False,0.030510129355501552
1,192,4570,1,ORD10909,SUP_016,3.03,13,2025-10-28,2025-11-10,2025-11-10,1513,38.39,768,Clear,East,Yes,0.82,FedEx,Weather,1,False,True,False,False,0.04201312909365139
2,229,5385,0,ORD10910,SUP_019,3.44,13,2025-10-24,2025-11-06,2025-11-08,1914,30.14,916,Storm,North,Yes,0.89,LocalTruckers,Traffic,0,False,True,True,False,0.04252553388253936
5,264,5759,1,ORD10911,SUP_016,4.78,8,2025-02-03,2025-02-11,2025-02-10,742,46.3,2112,Rainy,South,Yes,0.93,DHL,Weather,1,False,True,False,False,0.04584129188299335
5,227,4403,0,ORD10912,SUP_007,2.79,3,2025-06-19,2025-06-22,2025-06-21,1530,15.55,2270,Storm,South,Yes,0.86,FedEx,Weather,1,False,True,True,False,0.051555757426401144
2,258,4977,1,ORD10913,SUP_011,4.36,8,2025-09-21,2025-09-29,2025-10-02,249,42.77,774,Storm,West,No,0.67,DHL,Weather,0,False,True,False,True,0.051838456891332436
2,164,4560,1,ORD10914,SUP_012,4.26,8,2025-06-25,2025-07-03,2025-07-02,770,30.43,656,Storm,South,Yes,0.72,FedEx,Weather,1,False,True,False,True,0.03596491227281471
1,261,4888,0,ORD10915,SUP_004,2.83,8,2025-01-07,2025-01-15,2025-01-17,1673,24.64,1044,Clear,North,Yes,0.81,LocalTruckers,Weather,0,False,True,False,True,0.05339607200216938
4,220,4598,0,ORD10916,SUP_016,4.22,10,2025-09-19,2025-09-29,2025-10-02,1198,35.74,2200,Storm,North,Yes,0.61,FedEx,Traffic,0,False,True,False,True,0.04784688994174709
1,224,1600,0,ORD10917,SUP_016,3.92,8,2025-03-11,2025-03-19,2025-03-23,520,41.62,1120,Storm,West,Yes,0.84,DHL,Weather,0,False,True,True,False,0.13999999991249998
1,225,1488,0,ORD10918,SUP_007,3.22,7,2025-11-05,2025-11-12,2025-11-16,1095,27.61,1125,Storm,North,No,0.82,LocalTruckers,Weather,0,False,True,True,False,0.1512096773177354
3,246,1185,0,ORD10919,SUP_013,3.28,13,2025-01-27,2025-02-09,2025-02-11,99,19.31,1230,Rainy,South,Yes,0.82,LocalTruckers,Traffic,0,False,True,True,False,0.20759493653367514
1,221,1841,1,ORD10920,SUP_005,4.58,4,2025-05-15,2025-05-19,2025-05-24,1824,46.63,1326,Clear,North,No,0.66,DHL,Traffic,0,False,True,False,True,0.12004345457900953
4,257,1869,1,ORD10921,SUP_001,3.08,6,2025-03-01,2025-03-07,2025-03-06,775,22.52,1285,Storm,West,No,0.79,DHL,Weather,1,False,True,False,True,0.13750668799491347
1,234,1932,1,ORD10922,SUP_005,3.78,12,2025-05-03,2025-05-15,2025-05-18,1868,49.93,1170,Clear,East,Yes,0.6,DHL,Traffic,0,False,True,False,True,0.12111801235966976
4,216,1255,0,ORD10923,SUP_014,4.2,7,2025-03-15,2025-03-22,2025-03-26,1633,40.69,1296,Rainy,South,Yes,0.59,DHL,Weather,0,False,True,True,False,0.17211155364771985
5,221,1220,0,ORD10924,SUP_011,2.82,12,2025-02-19,2025-03-03,2025-03-05,115,37.51,1105,Clear,West,Yes,0.88,DHL,Customs,0,False,True,True,False,0.18114754083512494
2,249,1200,0,ORD10925,SUP_002,4.83,6,2025-11-02,2025-11-08,2025-11-09,1982,10.5,1245,Storm,North,Yes,0.69,LocalTruckers,Traffic,0,False,True,True,False,0.2074999998270833
1,240,1373,1,ORD10926,SUP_018,3.15,4,2025-09-24,2025-09-28,2025-10-02,1203,27.94,1200,Clear,North,Yes,0.77,LocalTruckers,Customs,0,False,True,True,False,0.17479970853983998
3,219,1553,0,ORD10927,SUP_015,3.3,9,2025-09-02,2025-09-11,2025-09-12,351,30.1,1095,Clear,West,No,0.64,FedEx,Customs,0,False,True,True,False,0.1410173856142837
3,219,1993,1,ORD10928,SUP_014,4.17,12,2025-10-14,2025-10-26,2025-10-28,1400,25.06,1095,Clear,East,Yes,0.62,FedEx,Weather,0,False,True,True,False,0.10988459603116678
5,278,1785,0,ORD10929,SUP_013,2.7,12,2025-03-17,2025-03-29,2025-03-31,433,16.0,1112,Clear,West,Yes,0.88,DHL,Traffic,0,False,True,False,True,0.1557422968315169
4,232,1337,0,ORD10930,SUP_002,4.07,4,2025-08-06,2025-08-10,2025-08-08,1852,24.7,1160,Clear,South,No,0.89,FedEx,Weather,1,False,True,False,True,0.17352281213648255
4,253,1709,0,ORD10931,SUP_019,4.79,3,2025-04-03,2025-04-06,2025-04-10,1824,13.0,1265,Rainy,West,No,0.91,FedEx,Weather,0,False,True,True,False,0.14803978926387373
3,253,1366,1,ORD10932,SUP_008,3.12,7,2025-11-26,2025-12-03,2025-12-01,587,21.64,1265,Storm,West,No,0.92,DHL,Weather,1,False,True,True,False,0.18521229854669669
2,261,1235,1,ORD10933,SUP_017,3.4,14,2025-07-17,2025-07-31,2025-07-31,752,13.35,1305,Clear,East,No,0.7,FedEx,Weather,1,False,True,True,False,0.21133603221754166
1,251,1562,0,ORD10934,SUP_015,3.08,3,2025-02-10,2025-02-13,2025-02-17,98,40.1,1506,Clear,North,Yes,0.9,LocalTruckers,Weather,0,True,False,True,False,0.16069142115192608
4,275,1522,1,ORD10935,SUP_020,4.55,3,2025-12-11,2025-12-14,2025-12-17,368,36.85,1375,Storm,North,Yes,0.67,LocalTruckers,Weather,0,True,False,True,False,0.18068331131361148
2,229,1689,0,ORD10936,SUP_014,2.92,3,2025-08-04,2025-08-07,2025-08-07,70,47.6,1374,Storm,East,Yes,0.53,LocalTruckers,Weather,1,True,False,False,True,0.13558318523648122
3,257,1981,1,ORD10937,SUP_003,3.37,8,2025-03-19,2025-03-27,2025-03-27,1506,25.2,1285,Storm,South,Yes,0.84,DHL,Weather,1,True,False,False,True,0.1297324582888781
3,229,1951,0,ORD10938,SUP_017,4.0,11,2025-07-07,2025-07-18,2025-07-17,640,41.45,1145,Storm,West,No,0.6,LocalTruckers,Weather,1,True,False,True,False,0.11737570470662444
2,255,1186,1,ORD10939,SUP_003,3.51,12,2025-03-27,2025-04-08,2025-04-09,641,33.5,1275,Clear,West,Yes,0.72,LocalTruckers,Weather,0,True,False,False,True,0.2150084315219153
4,242,1365,0,ORD10940,SUP_013,2.66,13,2025-02-04,2025-02-17,2025-02-16,58,35.84,1210,Storm,North,No,0.58,FedEx,Weather,1,True,False,True,False,0.17728937715949494
1,192,1689,0,ORD10941,SUP_018,4.87,14,2025-08-16,2025-08-30,2025-09-02,198,31.9,768,Rainy,East,No,0.69,FedEx,Weather,0,True,False,True,False,0.11367673172665675
1,218,1651,1,ORD10942,SUP_001,3.34,3,2025-01-12,2025-01-15,2025-01-17,1510,41.17,1090,Clear,South,Yes,0.93,LocalTruckers,Traffic,0,True,False,False,True,0.1320411870793209
1,219,1650,1,ORD10943,SUP_007,3.61,7,2025-03-26,2025-04-02,2025-03-31,1957,11.68,1314,Rainy,North,Yes,0.8,DHL,Weather,1,True,False,True,False,0.13272727264683196
3,261,1434,1,ORD10944,SUP_005,2.92,11,2025-01-18,2025-01-29,2025-02-01,548,13.22,1305,Storm,East,Yes,0.57,FedEx,Weather,0,True,False,False,True,0.18200836807391327
4,236,1948,0,ORD10945,SUP_002,4.66,11,2025-06-13,2025-06-24,2025-06-26,1961,13.84,1180,Rainy,East,Yes,0.86,DHL,Weather,0,True,False,False,True,0.12114989726840354
2,257,1379,1,ORD10946,SUP_017,3.23,3,2025-10-21,2025-10-24,2025-10-27,1128,21.55,1542,Clear,South,Yes,0.92,FedEx,Traffic,0,True,False,True,False,0.1863669324246795
2,252,1134,1,ORD10947,SUP_010,2.55,10,2025-04-02,2025-04-12,2025-04-14,346,33.65,1260,Clear,West,No,0.58,FedEx,Customs,0,True,False,False,True,0.22222222202625905
1,232,1145,0,ORD10948,SUP_004,3.29,3,2025-06-28,2025-07-01,2025-07-05,567,35.82,1160,Clear,North,No,0.86,DHL,Weather,0,True,False,False,True,0.20262008715928376
4,229,1861,1,ORD10949,SUP_009,4.96,10,2025-09-25,2025-10-05,2025-10-03,818,38.5,1145,Clear,South,Yes,0.77,FedEx,Weather,1,True,False,True,False,0.12305212244865549
4,202,1946,0,ORD10950,SUP_011,2.87,3,2025-08-10,2025-08-13,2025-08-15,1936,21.23,606,Rainy,West,Yes,0.8,LocalTruckers,Weather,0,True,False,False,True,0.10380267209465432
3,228,1753,1,ORD10951,SUP_012,2.58,14,2025-12-10,2025-12-24,2025-12-24,753,36.01,1140,Clear,South,Yes,0.96,LocalTruckers,Weather,1,True,False,False,True,0.13006274949796762
2,244,1199,0,ORD10952,SUP_012,3.95,7,2025-08-13,2025-08-20,2025-08-23,950,14.71,1464,Clear,West,No,0.52,LocalTruckers,Weather,0,True,False,True,False,0.20350291892952216
1,260,1705,0,ORD10953,SUP_018,3.43,10,2025-08-03,2025-08-13,2025-08-11,1302,10.4,1300,Clear,North,No,0.81,LocalTruckers,Weather,1,True,False,True,False,0.15249266853226234
1,245,1496,1,ORD10954,SUP_004,4.49,8,2025-02-19,2025-02-27,2025-03-01,1320,37.79,1225,Storm,North,Yes,0.54,LocalTruckers,Weather,0,True,False,True,False,0.16377005336646386
1,261,5206,1,ORD10955,SUP_009,4.33,11,2025-06-13,2025-06-24,2025-06-24,1072,38.62,783,Rainy,South,Yes,0.89,DHL,Weather,1,True,False,True,False,0.050134460228556575
5,125,5866,0,ORD10956,SUP_008,2.96,3,2025-09-11,2025-09-14,2025-09-14,331,34.89,500,Storm,South,Yes,0.94,LocalTruckers,Weather,1,False,False,True,False,0.02130923968269532
3,192,4949,0,ORD10957,SUP_019,3.91,11,2025-10-18,2025-10-29,2025-11-02,818,20.35,768,Clear,West,No,0.54,FedEx,Customs,0,False,False,False,False,0.038795716298485404
3,229,4829,0,ORD10958,SUP_013,2.58,3,2025-02-26,2025-03-01,2025-03-02,306,47.1,916,Storm,West,Yes,0.51,LocalTruckers,Weather,0,False,False,True,False,0.04742182645528643
2,264,5252,1,ORD10959,SUP_002,3.6,12,2025-06-26,2025-07-08,2025-07-08,1166,45.03,2112,Clear,North,No,0.97,DHL,Weather,1,False,False,False,False,0.05026656510847933
2,227,4619,0,ORD10960,SUP_019,4.29,12,2025-01-04,2025-01-16,2025-01-15,263,30.62,2270,Storm,East,Yes,0.95,FedEx,Weather,1,False,False,True,False,0.04914483653406693
4,258,4578,0,ORD10961,SUP_014,3.54,5,2025-04-14,2025-04-19,2025-04-17,1879,49.57,774,Clear,East,Yes,0.95,FedEx,Weather,1,False,False,False,True,0.05635648753683781
2,164,5761,0,ORD10962,SUP_005,2.79,3,2025-11-15,2025-11-18,2025-11-16,602,21.94,656,Clear,West,Yes,0.96,DHL,Weather,1,False,False,False,True,0.02846727998117214
1,261,5600,1,ORD10963,SUP_010,2.65,5,2025-09-10,2025-09-15,2025-09-20,1741,29.65,1044,Clear,West,Yes,0.75,FedEx,Traffic,0,False,False,False,True,0.04660714284882015
5,220,4100,1,ORD10964,SUP_017,4.63,14,2025-10-18,2025-11-01,2025-10-30,182,47.12,2200,Storm,North,Yes,0.98,DHL,Weather,1,False,False,False,True,0.0536585365722784
3,224,1842,0,ORD10965,SUP_020,4.73,13,2025-05-25,2025-06-07,2025-06-09,966,28.48,1120,Clear,East,No,0.94,DHL,Weather,0,False,False,True,False,0.1216069489024935
3,225,1755,0,ORD10966,SUP_016,3.36,4,2025-04-02,2025-04-06,2025-04-09,1570,28.84,1125,Storm,East,No,0.55,FedEx,Customs,0,False,False,True,False,0.12820512813207685
5,246,1300,0,ORD10967,SUP_017,2.91,4,2025-03-14,2025-03-18,2025-03-20,1904,13.18,1230,Clear,South,No,0.9,DHL,Customs,0,False,False,True,False,0.18923076908520708
4,221,1944,0,ORD10968,SUP_001,4.95,11,2025-12-14,2025-12-25,2025-12-24,135,18.45,1326,Rainy,South,No,0.85,DHL,Weather,1,False,False,False,True,0.11368312751353749
4,257,1668,0,ORD10969,SUP_015,3.86,10,2025-12-18,2025-12-28,2026-01-02,1669,16.31,1285,Clear,South,Yes,0.57,LocalTruckers,Traffic,0,False,False,False,True,0.15407673851674056
2,234,1524,0,ORD10970,SUP_017,3.69,3,2025-02-09,2025-02-12,2025-02-15,1469,32.61,1170,Rainy,West,No,0.86,FedEx,Weather,0,False,False,False,True,0.15354330698586396
4,216,1272,0,ORD10971,SUP_011,4.35,14,2025-02-21,2025-03-07,2025-03-11,951,22.74,1296,Clear,East,Yes,0.74,LocalTruckers,Weather,0,False,False,True,False,0.1698113206212175
5,221,1718,0,ORD10972,SUP_005,2.92,6,2025-09-19,2025-09-25,2025-09-25,1998,13.08,1105,Clear,South,Yes,0.92,DHL,Weather,1,False,False,True,False,0.12863795103106054
1,249,1762,1,ORD10973,SUP_004,3.95,3,2025-01-19,2025-01-22,2025-01-27,926,30.4,1245,Clear,West,Yes,0.9,FedEx,Customs,0,False,False,True,False,0.14131668550436055
2,240,1923,0,ORD10974,SUP_009,4.73,3,2025-09-15,2025-09-18,2025-09-20,809,36.77,1200,Clear,East,Yes,0.96,FedEx,Weather,0,False,False,True,False,0.12480499213478678
