order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipment_mode,shipping_distance_km,order_quantity,unit_price,total_order_value,weather_condition,region,holiday_period,previous_on_time_rate,carrier_name,delayed_reason_code,on_time_delivery
8418.0,6601.0,3.2,9,2024-10-11,2024-10-20,2024-10-25,Sea,543,2,555.97,1111.94,Storm,West,Yes,83.3,BlueDart,Customs,0
8419.0,7238.0,4.0,3,2024-11-17,2024-11-20,2024-11-20,Air,357,78,3654.25,285031.5,Rainy,North,No,88.9,BlueDart,Operational,1
8420.0,4960.0,3.9,9,2024-08-02,2024-08-11,2024-08-15,Road,284,87,2176.17,189326.79,Cloudy,South,No,79.0,FedEx,Customs,0
8421.0,1743.0,3.3,8,2024-01-23,2024-01-31,2024-02-02,Air,427,79,4828.63,381461.77,Clear,West,Yes,77.5,DHL,Operational,0
8422.0,2428.0,4.8,6,2024-11-05,2024-11-11,2024-11-11,Air,1376,7,3518.2,24627.4,Rainy,East,Yes,99.2,BlueDart,Weather,1
8423.0,6922.0,4.5,6,2024-10-15,2024-10-21,2024-10-21,Air,499,55,4542.3,249826.5,Rainy,Central,No,87.5,Delhivery,Traffic,1
8424.0,5723.0,4.9,5,2024-02-19,2024-02-24,2024-02-28,Sea,1194,49,3267.93,160128.57,Rainy,Central,Yes,92.1,FedEx,Operational,0
8425.0,2970.0,4.6,9,2024-06-12,2024-06-21,2024-06-20,Road,646,73,3151.04,230025.92,Rainy,North,Yes,87.8,EcomExpress,Weather,1
8426.0,4089.0,3.3,4,2024-04-13,2024-04-17,2024-04-16,Road,312,72,2453.87,176678.64,Cloudy,East,Yes,71.4,Delhivery,Customs,1
8427.0,8346.0,2.7,6,2024-07-22,2024-07-28,2024-07-30,Road,870,76,3598.74,273504.24,Cloudy,West,Yes,85.8,DHL,Weather,0
8428.0,7062.0,4.0,9,2024-09-25,2024-10-04,2024-10-05,Air,144,51,3957.22,201818.22,Rainy,North,Yes,89.9,BlueDart,Operational,0
8429.0,6368.0,4.4,9,2024-04-03,2024-04-12,2024-04-14,Sea,1276,84,1529.91,128512.44,Storm,East,No,81.0,Delhivery,,0
8430.0,9852.0,3.4,8,2024-04-13,2024-04-21,2024-04-22,Sea,1140,53,2479.5,131413.5,Rainy,West,Yes,90.1,DHL,Traffic,0
8431.0,,4.2,4,2024-08-12,2024-08-16,2024-08-21,Air,263,9,2904.73,26142.57,Rainy,West,No,93.5,FedEx,,0
8432.0,8814.0,3.3,7,2024-03-16,2024-03-23,2024-03-27,Road,1473,100,789.95,78995.0,Storm,East,Yes,73.8,DHL,Operational,0
8433.0,4345.0,4.7,2,2024-07-21,2024-07-23,2024-07-26,Air,1176,95,2806.92,266657.4,Rainy,East,No,94.3,Delhivery,,0
8434.0,9824.0,4.0,4,2024-04-22,2024-04-26,2024-04-30,Sea,241,25,4410.57,110264.25,Rainy,Central,No,78.0,FedEx,Operational,0
8435.0,4732.0,2.9,7,2024-11-09,2024-11-16,2024-11-20,Sea,452,35,4934.79,172717.65,Cloudy,South,No,91.4,FedEx,Customs,0
8436.0,2902.0,3.5,4,2024-04-28,2024-05-02,2024-05-04,Air,1294,48,3247.64,155886.72,Storm,West,Yes,98.6,FedEx,Operational,0
8437.0,4884.0,4.2,2,2024-11-21,2024-11-23,2024-11-28,Road,588,35,1276.88,44690.8,Clear,East,Yes,89.7,Delhivery,Traffic,0
8438.0,3768.0,4.6,2,2024-04-24,2024-04-26,2024-04-26,Air,812,88,166.25,14630.0,Storm,West,Yes,87.5,FedEx,Customs,1
8439.0,8252.0,4.9,8,2024-07-13,2024-07-21,2024-07-20,Sea,1495,2,861.7,1723.4,Storm,East,No,74.8,BlueDart,Traffic,1
8440.0,5820.0,3.8,5,2024-05-03,2024-05-08,2024-05-12,Road,1304,93,487.59,45345.87,Clear,West,No,76.0,DHL,Customs,0
8441.0,1073.0,3.2,9,2024-02-19,2024-02-28,2024-02-27,Sea,1313,68,4873.93,331427.24,Storm,North,Yes,88.1,DHL,Operational,1
8442.0,6938.0,4.2,3,2024-03-02,2024-03-05,2024-03-06,Road,779,47,4894.92,230061.24,Cloudy,East,Yes,89.6,Delhivery,Weather,0
8443.0,7243.0,4.4,7,2024-06-03,2024-06-10,2024-06-13,Air,685,84,2892.26,242949.84,Storm,South,Yes,93.4,DHL,,0
8444.0,3948.0,2.9,8,2024-03-01,2024-03-09,2024-03-11,Air,1435,33,1825.49,60241.17,Storm,Central,Yes,73.0,FedEx,Operational,0
8445.0,9522.0,3.3,4,2024-03-02,2024-03-06,2024-03-09,Sea,873,97,2674.17,259394.49,Cloudy,South,No,78.4,EcomExpress,Customs,0
8446.0,8881.0,4.5,7,2024-06-05,2024-06-12,2024-06-11,Road,317,45,1361.91,61285.95,Cloudy,East,No,72.2,DHL,Customs,1
8447.0,3294.0,2.5,3,2024-04-10,2024-04-13,2024-04-14,Road,159,73,4614.56,336862.88,Rainy,West,No,75.0,EcomExpress,Traffic,0
8448.0,4700.0,4.6,4,2024-09-28,2024-10-02,2024-10-06,Road,548,79,4570.62,361078.98,Rainy,West,Yes,91.1,FedEx,Customs,0
8449.0,2098.0,4.6,4,2024-04-04,2024-04-08,2024-04-13,Road,978,32,4617.01,147744.32,Storm,Central,Yes,89.3,Delhivery,Operational,0
8450.0,2997.0,4.5,5,2024-05-13,2024-05-18,2024-05-19,Sea,1294,18,2018.97,36341.46,Storm,North,Yes,73.7,EcomExpress,Traffic,0
8451.0,3830.0,2.8,6,2024-03-08,2024-03-14,2024-03-15,Road,1134,54,809.75,43726.5,Storm,Central,No,82.0,EcomExpress,Weather,0
8452.0,7934.0,3.8,10,2024-07-11,2024-07-21,2024-07-24,Road,1007,90,3571.39,321425.1,Rainy,South,Yes,91.2,BlueDart,Customs,0
8453.0,5164.0,4.4,5,2024-10-10,2024-10-15,2024-10-20,Sea,332,14,510.74,7150.36,Cloudy,Central,Yes,84.4,DHL,,0
8454.0,7035.0,4.4,4,2024-02-14,2024-02-18,2024-02-18,Air,705,50,1703.12,85156.0,Clear,South,No,79.4,BlueDart,Operational,1
8455.0,1608.0,2.5,9,2024-11-22,2024-12-01,2024-12-01,Sea,929,33,4920.61,162380.13,Cloudy,North,No,85.4,DHL,,1
8456.0,5927.0,3.4,4,2024-04-08,2024-04-12,2024-04-14,Road,227,49,2330.18,114178.82,Clear,West,Yes,76.4,FedEx,Weather,0
8457.0,9581.0,3.3,10,2024-08-13,2024-08-23,2024-08-23,Road,296,67,1280.08,85765.36,Storm,West,No,87.4,EcomExpress,Operational,1
8458.0,2174.0,3.8,7,2024-07-10,2024-07-17,2024-07-20,Road,1353,22,4927.83,108412.26,Storm,Central,Yes,86.1,DHL,Weather,0
8459.0,4694.0,2.9,9,2024-09-21,2024-09-30,2024-09-29,Air,620,72,1660.92,119586.24,Clear,North,No,91.9,FedEx,,1
8460.0,2843.0,3.4,3,2024-07-21,2024-07-24,2024-07-23,Sea,687,5,3906.32,19531.6,Rainy,East,No,85.3,BlueDart,,1
8461.0,6065.0,3.2,3,2024-05-16,2024-05-19,2024-05-24,Sea,268,34,4693.52,159579.68,Storm,West,No,93.4,Delhivery,Weather,0
8462.0,4793.0,2.7,6,2024-11-10,2024-11-16,2024-11-17,Sea,1104,66,1571.47,103717.02,Rainy,Central,No,80.7,EcomExpress,Weather,0
8463.0,7468.0,4.8,2,2024-08-17,2024-08-19,2024-08-20,Sea,1137,65,608.4,39546.0,Cloudy,South,Yes,90.2,EcomExpress,Traffic,0
8464.0,1636.0,4.1,9,2024-09-02,2024-09-11,2024-09-13,Sea,426,73,3076.4,224577.2,Rainy,North,Yes,72.0,Delhivery,,0
8465.0,8425.0,3.0,5,2024-02-19,2024-02-24,2024-02-23,Road,695,53,3933.68,208485.04,Storm,East,No,70.3,Delhivery,Traffic,1
8466.0,1917.0,4.3,9,2024-08-01,2024-08-10,2024-08-12,Air,1432,27,3182.23,85920.21,Storm,North,No,85.1,EcomExpress,,0
8467.0,8629.0,2.7,5,2024-03-14,2024-03-19,2024-03-18,Air,459,64,3060.92,195898.88,Rainy,East,No,99.8,Delhivery,Weather,1
8468.0,4801.0,3.4,4,2024-02-22,2024-02-26,2024-03-02,Air,218,3,3278.91,9836.73,Cloudy,East,No,86.4,BlueDart,Traffic,0
8469.0,7740.0,3.6,7,2024-10-29,2024-11-05,2024-11-07,Air,1231,22,2605.74,57326.28,Clear,South,Yes,77.6,BlueDart,Traffic,0
8470.0,7365.0,3.0,2,2024-01-18,2024-01-20,2024-01-21,Road,292,50,1643.78,82189.0,Clear,North,Yes,98.1,BlueDart,Customs,0
8471.0,6227.0,3.7,2,2024-02-05,2024-02-07,2024-02-12,Air,1171,14,2902.77,40638.78,Rainy,South,No,82.5,EcomExpress,Traffic,0
8472.0,1003.0,2.9,5,2024-01-10,2024-01-15,2024-01-19,Air,144,93,4584.8,426386.4,Clear,North,No,92.4,EcomExpress,Customs,0
8473.0,9733.0,4.7,2,2024-03-20,2024-03-22,2024-03-25,Sea,556,37,1669.34,61765.58,Cloudy,West,No,76.1,DHL,Traffic,0
8474.0,4391.0,4.6,7,2024-02-01,2024-02-08,2024-02-10,Air,837,41,1405.08,57608.28,Storm,West,Yes,87.5,DHL,,0
8475.0,2402.0,4.5,2,2024-02-25,2024-02-27,2024-03-02,Air,144,45,1064.9,47920.5,Clear,North,No,76.8,BlueDart,Customs,0
8476.0,2014.0,2.6,7,2024-09-28,2024-10-05,2024-10-08,Sea,1323,45,3261.42,146763.9,Cloudy,North,No,98.7,DHL,,0
8477.0,4718.0,3.2,2,2024-04-24,2024-04-26,2024-04-26,Road,1191,7,2642.5,18497.5,Storm,South,No,87.7,BlueDart,Operational,1
8478.0,5666.0,2.6,2,2024-09-02,2024-09-04,2024-09-09,Sea,286,80,140.91,11272.8,Rainy,East,Yes,77.4,BlueDart,Traffic,0
8479.0,7815.0,3.8,4,2024-01-20,2024-01-24,2024-01-27,Air,872,12,3194.46,38333.52,Cloudy,South,No,84.8,BlueDart,Weather,0
8480.0,5962.0,4.5,9,2024-01-16,2024-01-25,2024-01-27,Road,615,74,1376.77,101880.98,Clear,South,No,87.5,Delhivery,,0
8481.0,6844.0,4.0,3,2024-10-11,2024-10-14,2024-10-19,Road,70,33,1107.76,36556.08,Cloudy,Central,Yes,84.9,BlueDart,Customs,0
8482.0,4192.0,2.9,2,2024-06-05,2024-06-07,2024-06-07,Road,1451,26,892.13,23195.38,Rainy,North,Yes,81.0,FedEx,Traffic,1
8483.0,7226.0,4.6,8,2024-10-11,2024-10-19,2024-10-20,Sea,1276,70,2898.32,202882.4,Clear,West,Yes,73.3,EcomExpress,Customs,0
8484.0,5344.0,3.3,9,2024-08-05,2024-08-14,2024-08-16,Road,115,18,1380.33,24845.94,Clear,West,No,81.8,FedEx,Weather,0
8485.0,6509.0,2.8,2,2024-09-28,2024-09-30,2024-09-30,Road,1012,67,4343.88,291039.96,Rainy,West,No,92.6,EcomExpress,Customs,1
8486.0,5116.0,3.8,10,2024-01-29,2024-02-08,2024-02-09,Air,76,91,3064.29,278850.39,Cloudy,East,No,93.1,BlueDart,Weather,0
8487.0,6380.0,4.3,10,2024-05-09,2024-05-19,2024-05-24,Sea,1121,9,2686.22,24175.98,Storm,East,Yes,90.2,FedEx,,0
8488.0,7456.0,4.9,5,2024-07-04,2024-07-09,2024-07-13,Road,822,95,1856.01,176320.95,Clear,North,Yes,97.4,Delhivery,Weather,0
8489.0,7758.0,3.5,8,2024-05-30,2024-06-07,2024-06-07,Air,798,5,1188.22,5941.1,Cloudy,South,No,92.0,BlueDart,Customs,1
8490.0,3198.0,4.1,10,2024-03-01,2024-03-11,2024-03-10,Sea,86,57,4647.59,264912.63,Cloudy,Central,Yes,85.2,BlueDart,Operational,1
8491.0,4865.0,3.2,8,2024-11-13,2024-11-21,2024-11-22,Road,66,3,449.31,1347.93,Cloudy,Central,Yes,83.4,EcomExpress,Weather,0
8492.0,9300.0,3.2,10,2024-03-20,2024-03-30,2024-03-29,Road,552,28,2442.36,68386.08,Storm,North,No,70.2,BlueDart,Traffic,1
8493.0,9128.0,4.5,2,2024-11-22,2024-11-24,2024-11-25,Sea,1110,87,1624.98,141373.26,Rainy,North,Yes,80.8,EcomExpress,Traffic,0
8494.0,4105.0,3.0,6,2024-06-22,2024-06-28,2024-07-02,Sea,1419,68,425.94,28963.92,Clear,East,No,94.6,DHL,Weather,0
8495.0,5684.0,3.6,6,2024-08-03,2024-08-09,2024-08-09,Road,971,77,1253.46,96516.42,Clear,Central,Yes,81.5,Delhivery,Operational,1
424800.0,5058.0,3.2,9,2024-03-20,2024-03-29,2024-03-29,Sea,731,83,2924.32,242718.56,Clear,East,Yes,76.5,DHL,Weather,1
8497.0,,4.3,10,2024-09-11,2024-09-21,2024-09-24,Road,157,21,608.56,12779.76,Clear,North,Yes,83.1,Delhivery,Operational,0
8498.0,1912.0,4.0,8,2024-08-05,2024-08-13,2024-08-13,Road,72,40,1281.0,51240.0,Storm,Central,Yes,99.2,EcomExpress,Operational,1
8499.0,6513.0,2.7,8,2024-09-04,2024-09-12,2024-09-11,Road,1080,21,889.08,18670.68,Cloudy,North,Yes,83.5,EcomExpress,Traffic,1
8500.0,4458.0,2.6,3,2024-08-08,2024-08-11,2024-08-10,Air,1304,21,2896.07,60817.47,Rainy,Central,No,97.4,Delhivery,,1
8501.0,2660.0,2.7,8,2024-06-20,2024-06-28,2024-06-30,Air,499,94,312.08,29335.52,Storm,North,No,88.5,DHL,Customs,0
8502.0,3720.0,4.2,2,2024-04-19,2024-04-21,2024-04-20,Air,1035,50,3625.14,181257.0,Clear,South,No,72.9,DHL,Customs,1
8503.0,9914.0,4.8,10,2024-05-29,2024-06-08,2024-06-13,Road,493,10,1455.95,14559.5,Cloudy,West,No,74.9,Delhivery,Weather,0
8504.0,5775.0,4.8,9,2024-07-31,2024-08-09,2024-08-08,Air,439,34,3773.7,128305.8,Clear,South,Yes,81.8,EcomExpress,,1
8505.0,7084.0,4.3,6,2024-01-09,2024-01-15,2024-01-20,Road,542,33,3984.91,131502.03,Rainy,West,Yes,92.7,Delhivery,Customs,0
8506.0,1979.0,3.8,9,2024-06-17,2024-06-26,2024-06-26,Air,110,33,3439.1,113490.3,Storm,North,No,92.5,DHL,,1
8507.0,7396.0,3.3,9,2024-05-01,2024-05-10,2024-05-15,Air,801,98,2250.07,220506.86,Cloudy,North,No,77.3,DHL,Weather,0
8508.0,7737.0,2.5,9,2024-02-28,2024-03-08,2024-03-07,Air,1230,60,139.86,8391.6,Storm,North,No,88.7,Delhivery,Traffic,1
8509.0,6183.0,2.9,10,2024-04-15,2024-04-25,2024-04-30,Sea,511,21,2194.38,46081.98,Cloudy,Central,No,98.5,BlueDart,Weather,0
8510.0,5687.0,4.9,7,2024-04-20,2024-04-27,2024-05-02,Road,150,52,4782.67,248698.84,Storm,East,No,96.2,EcomExpress,Operational,0
8511.0,6345.0,4.7,5,2024-08-31,2024-09-05,2024-09-07,Road,563,93,3272.58,304349.94,Rainy,North,Yes,99.9,EcomExpress,Customs,0
8512.0,6240.0,3.4,7,2024-03-18,2024-03-25,2024-03-25,Sea,800,20,3811.91,76238.2,Rainy,West,No,82.3,FedEx,Operational,1
8513.0,3319.0,4.5,8,2024-09-27,2024-10-05,2024-10-05,Sea,1239,56,3366.91,188546.96,Rainy,East,No,80.3,FedEx,Customs,1
8514.0,4677.0,3.1,9,2024-08-19,2024-08-28,2024-08-31,Air,1244,57,1845.48,105192.36,Rainy,Central,No,80.9,Delhivery,Traffic,0
8515.0,6647.0,2.9,6,2024-09-11,2024-09-17,2024-09-16,Air,1051,38,2648.34,100636.92,Rainy,Central,No,81.6,BlueDart,Weather,1
8516.0,9616.0,4.3,2,2024-05-03,2024-05-05,2024-05-05,Road,1140,50,4718.36,235918.0,Cloudy,East,Yes,94.3,BlueDart,Customs,1
8517.0,9444.0,2.6,2,2024-05-20,2024-05-22,2024-05-22,Sea,79,81,2994.7,242570.7,Rainy,East,Yes,93.8,Delhivery,Customs,1
8518.0,9528.0,3.0,10,2024-08-20,2024-08-30,2024-09-03,Road,158,46,2025.88,93190.48,Cloudy,East,No,98.2,Delhivery,Traffic,0
8519.0,5588.0,3.1,3,2024-03-15,2024-03-18,2024-03-22,Air,1386,25,387.58,9689.5,Clear,Central,Yes,87.0,BlueDart,Weather,0
8520.0,3652.0,4.1,6,2024-03-29,2024-04-04,2024-04-04,Road,958,34,3497.49,118914.66,Storm,East,Yes,94.1,FedEx,Customs,1
8521.0,2870.0,3.8,4,2024-04-16,2024-04-20,2024-04-21,Sea,419,84,1093.07,91817.88,Cloudy,Central,No,74.4,BlueDart,Operational,0
8522.0,1892.0,3.8,6,2024-02-13,2024-02-19,2024-02-24,Sea,1305,6,3647.41,21884.46,Clear,East,Yes,93.4,BlueDart,Operational,0
8523.0,8165.0,3.0,9,2024-01-30,2024-02-08,2024-02-09,Air,637,81,1599.65,129571.65,Cloudy,South,No,98.5,Delhivery,Operational,0
8524.0,9553.0,4.9,7,2024-03-17,2024-03-24,2024-03-25,Air,668,48,3715.1,178324.8,Rainy,North,Yes,82.2,Delhivery,Weather,0
8525.0,3086.0,3.4,10,2024-01-27,2024-02-06,2024-02-08,Road,688,90,4056.3,365067.0,Rainy,North,Yes,92.5,DHL,Customs,0
8526.0,4049.0,4.0,2,2024-08-16,2024-08-18,2024-08-18,Sea,750,45,337.79,15200.55,Cloudy,South,Yes,83.2,Delhivery,Traffic,1
8527.0,8900.0,4.8,7,2024-02-14,2024-02-21,2024-02-22,Air,569,53,2439.68,129303.04,Storm,North,Yes,80.8,FedEx,Customs,0
8528.0,4010.0,4.7,10,2024-04-20,2024-04-30,2024-05-01,Road,540,30,3843.28,115298.4,Clear,South,No,97.4,BlueDart,Operational,0
8529.0,5331.0,4.2,4,2024-10-13,2024-10-17,2024-10-21,Sea,633,99,4813.39,476525.61,Clear,North,Yes,97.3,FedEx,,0
8530.0,3352.0,2.6,2,2024-09-17,2024-09-19,2024-09-23,Air,255,10,3469.36,34693.6,Rainy,Central,No,98.4,FedEx,Weather,0
8531.0,1071.0,4.5,7,2024-10-22,2024-10-29,2024-11-03,Sea,15,33,2663.72,87902.76,Clear,East,Yes,71.6,Delhivery,Customs,0
8532.0,8334.0,2.9,4,2024-06-27,2024-07-01,2024-07-05,Air,724,82,1190.26,97601.32,Cloudy,North,Yes,97.3,EcomExpress,,0
8533.0,1137.0,4.0,4,2024-05-13,2024-05-17,2024-05-16,Air,1156,75,1816.12,136209.0,Clear,North,Yes,86.3,Delhivery,Operational,1
8534.0,9735.0,4.5,3,2024-05-01,2024-05-04,2024-05-05,Sea,916,14,2399.12,33587.68,Rainy,Central,Yes,85.9,EcomExpress,Weather,0
8535.0,5090.0,4.3,3,2024-08-19,2024-08-22,2024-08-21,Sea,1317,99,2750.22,272271.78,Rainy,West,No,96.0,Delhivery,Weather,1
8536.0,8858.0,3.2,3,2024-08-02,2024-08-05,2024-08-09,Air,1297,93,3630.71,337656.03,Cloudy,West,No,78.9,FedEx,Customs,0
8537.0,4816.0,4.1,4,2024-05-10,2024-05-14,2024-05-16,Road,1307,78,2813.43,219447.54,Rainy,East,No,91.1,FedEx,Operational,0
8538.0,9364.0,4.9,4,2024-06-30,2024-07-04,2024-07-09,Sea,1137,7,2962.45,20737.15,Rainy,Central,No,85.1,FedEx,,0
8539.0,5687.0,4.1,9,2024-06-11,2024-06-20,2024-06-22,Road,816,6,2484.1,14904.6,Storm,Central,Yes,97.1,BlueDart,Customs,0
8540.0,3065.0,4.7,8,2024-07-13,2024-07-21,2024-07-22,Sea,686,69,2499.88,172491.72,Rainy,Central,No,80.3,FedEx,Traffic,0
8541.0,5513.0,3.7,6,2024-07-01,2024-07-07,2024-07-09,Air,664,33,3202.16,105671.28,Rainy,West,Yes,74.0,BlueDart,,0
8542.0,1391.0,3.5,2,2024-03-29,2024-03-31,2024-04-05,Air,1432,25,983.13,24578.25,Rainy,South,No,93.3,DHL,Customs,0
8543.0,6894.0,3.4,10,2024-02-03,2024-02-13,2024-02-13,Road,945,4,162.21,648.84,Rainy,North,Yes,71.9,BlueDart,,1
8544.0,4174.0,4.7,9,2024-04-10,2024-04-19,2024-04-22,Air,411,75,1404.25,105318.75,Cloudy,West,Yes,91.6,Delhivery,Traffic,0
8545.0,2151.0,2.6,9,2024-01-31,2024-02-09,2024-02-10,Sea,1223,53,4028.56,213513.68,Rainy,North,Yes,78.7,DHL,Customs,0
8546.0,4649.0,4.5,7,2024-01-21,2024-01-28,2024-02-02,Air,827,29,3083.95,89434.55,Cloudy,West,Yes,90.7,Delhivery,Operational,0
8547.0,2960.0,4.6,8,2024-01-04,2024-01-12,2024-01-17,Air,334,86,1464.72,125965.92,Cloudy,East,No,75.6,EcomExpress,Operational,0
8548.0,3515.0,4.1,2,2024-04-12,2024-04-14,2024-04-18,Road,1405,41,967.06,39649.46,Clear,South,Yes,77.7,FedEx,Weather,0
8549.0,2830.0,4.7,7,2024-07-28,2024-08-04,2024-08-07,Sea,1134,13,1006.59,13085.67,Storm,South,Yes,72.6,BlueDart,,0
8550.0,8099.0,4.0,8,2024-04-17,2024-04-25,2024-04-25,Sea,1144,22,2961.52,65153.44,Rainy,South,No,95.7,BlueDart,Traffic,1
8551.0,2290.0,5.0,2,2024-08-24,2024-08-26,2024-08-27,Road,58,41,3576.95,146654.95,Rainy,Central,Yes,90.7,Delhivery,Traffic,0
8552.0,5427.0,2.7,9,2024-10-05,2024-10-14,2024-10-18,Air,723,44,4497.52,197890.88,Clear,West,No,95.6,BlueDart,Traffic,0
8553.0,,3.7,8,2024-10-16,2024-10-24,2024-10-27,Road,593,54,523.71,28280.34,Storm,North,Yes,90.9,BlueDart,Operational,0
8554.0,8267.0,3.8,2,2024-09-12,2024-09-14,2024-09-15,Air,970,73,196.48,14343.04,Storm,South,Yes,72.5,EcomExpress,Traffic,0
8555.0,7116.0,4.2,6,2024-06-18,2024-06-24,2024-06-24,Sea,1105,84,2346.18,197079.12,Rainy,West,Yes,90.7,EcomExpress,Weather,1
8556.0,9046.0,3.7,2,2024-09-24,2024-09-26,2024-09-29,Road,885,78,1536.83,119872.74,Clear,South,No,79.4,FedEx,Traffic,0
8557.0,9107.0,2.6,2,2024-09-12,2024-09-14,2024-09-14,Air,518,24,2665.24,63965.76,Rainy,East,Yes,85.9,BlueDart,,1
8558.0,8017.0,4.8,9,2024-10-23,2024-11-01,2024-11-03,Road,648,57,3547.65,202216.05,Clear,West,No,97.2,Delhivery,Weather,0
8559.0,5167.0,3.5,2,2024-07-21,2024-07-23,2024-07-27,Road,1252,48,1830.12,87845.76,Clear,East,No,84.0,Delhivery,Operational,0
8560.0,6730.0,4.5,6,2024-01-18,2024-01-24,2024-01-26,Air,1024,16,4307.37,68917.92,Cloudy,Central,No,97.4,DHL,Operational,0
8561.0,2377.0,3.1,4,2024-06-03,2024-06-07,2024-06-11,Road,949,64,672.87,43063.68,Rainy,West,Yes,82.2,FedEx,,0
8562.0,3606.0,4.7,9,2024-06-14,2024-06-23,2024-06-23,Air,568,87,3326.68,289421.16,Storm,North,No,86.8,Delhivery,Traffic,1
8563.0,1212.0,3.2,7,2024-10-14,2024-10-21,2024-10-25,Sea,1114,23,2644.96,60834.08,Storm,Central,Yes,95.1,FedEx,Operational,0
8564.0,8254.0,4.1,7,2024-10-07,2024-10-14,2024-10-14,Road,1164,5,3673.74,18368.7,Rainy,South,No,91.1,FedEx,Weather,1
8565.0,1824.0,2.7,10,2024-02-24,2024-03-05,2024-03-09,Road,21,50,533.38,26669.0,Rainy,North,Yes,80.1,Delhivery,Traffic,0
8566.0,2075.0,3.5,2,2024-01-05,2024-01-07,2024-01-06,Road,38,15,2636.88,39553.2,Storm,East,No,95.6,DHL,Customs,1
8567.0,8016.0,3.1,4,2024-11-21,2024-11-25,2024-11-24,Sea,830,99,3355.4,332184.6,Storm,Central,No,90.5,FedEx,,1
8568.0,7074.0,4.0,8,2024-01-19,2024-01-27,2024-01-27,Road,664,78,3647.65,284516.7,Cloudy,North,No,80.0,EcomExpress,Customs,1
8569.0,6934.0,4.9,7,2024-07-30,2024-08-06,2024-08-08,Sea,489,70,2850.68,199547.6,Clear,East,Yes,99.9,Delhivery,Traffic,0
8570.0,9119.0,3.3,5,2024-09-30,2024-10-05,2024-10-04,Air,711,38,3721.21,141405.98,Clear,South,Yes,97.2,Delhivery,Operational,1
8571.0,5680.0,4.2,4,2024-09-12,2024-09-16,2024-09-20,Sea,92,64,4072.36,260631.04,Cloudy,North,No,95.9,FedEx,Weather,0
8572.0,3337.0,2.8,10,2024-02-28,2024-03-09,2024-03-14,Road,227,55,1950.33,107268.15,Storm,North,Yes,76.0,BlueDart,Operational,0
8573.0,2983.0,3.8,2,2024-04-08,2024-04-10,2024-04-10,Road,226,34,4829.84,164214.56,Rainy,West,No,75.4,DHL,Traffic,1
8574.0,1880.0,4.7,10,2024-08-10,2024-08-20,2024-08-25,Air,896,50,1817.6,90880.0,Rainy,North,Yes,82.0,BlueDart,Operational,0
8575.0,9949.0,,2,2024-02-17,2024-02-19,2024-02-21,Road,320,53,1725.95,91475.35,Storm,Central,Yes,87.5,BlueDart,,0
8576.0,1409.0,3.4,4,2024-07-27,2024-07-31,2024-08-02,Air,1458,78,3434.38,267881.64,Cloudy,East,Yes,70.4,FedEx,,0
8577.0,4657.0,3.1,9,2024-11-01,2024-11-10,2024-11-10,Air,36,59,612.33,36127.47,Clear,Central,No,90.9,FedEx,,1
8578.0,2833.0,2.9,5,2024-05-15,2024-05-20,2024-05-22,Road,86,21,2219.68,46613.28,Storm,South,No,76.7,DHL,Operational,0
8579.0,4232.0,4.2,5,2024-07-21,2024-07-26,2024-07-27,Sea,332,88,1169.72,102935.36,Cloudy,East,No,88.9,BlueDart,Operational,0
8580.0,6433.0,2.5,10,2024-02-17,2024-02-27,2024-03-02,Air,1159,56,1579.68,88462.08,Clear,South,Yes,95.6,EcomExpress,Traffic,0
8581.0,1643.0,3.2,10,2024-02-02,2024-02-12,2024-02-16,Air,28,21,651.14,13673.94,Rainy,East,No,94.0,Delhivery,Customs,0
8582.0,1047.0,3.2,4,2024-11-22,2024-11-26,2024-11-30,Sea,396,1,635.48,635.48,Clear,Central,Yes,77.9,EcomExpress,Customs,0
8583.0,6462.0,4.0,7,2024-08-15,2024-08-22,2024-08-26,Road,762,49,4528.16,221879.84,Rainy,South,No,78.0,FedEx,Weather,0
,7173.0,2.9,5,2024-08-11,2024-08-16,2024-08-21,Sea,47,72,2570.65,185086.8,Storm,North,No,70.1,Delhivery,,0
8585.0,4566.0,3.6,5,2024-06-07,2024-06-12,2024-06-17,Sea,505,69,2471.28,170518.32,Storm,Central,No,93.7,EcomExpress,,0
8586.0,1659.0,4.3,6,2024-05-21,2024-05-27,2024-05-31,Road,187,85,4153.77,353070.45,Rainy,East,Yes,95.1,DHL,Operational,0
8587.0,3101.0,5.0,2,2024-02-17,2024-02-19,2024-02-20,Air,1041,11,4792.32,52715.52,Storm,North,No,72.7,BlueDart,Traffic,0
8588.0,8445.0,3.7,7,2024-05-13,2024-05-20,2024-05-20,Air,435,18,4724.57,85042.26,Rainy,East,No,80.6,BlueDart,Traffic,1
8589.0,8610.0,2.6,9,2024-08-05,2024-08-14,2024-08-19,Sea,330,30,784.97,23549.1,Rainy,East,Yes,92.8,DHL,Weather,0
8590.0,2974.0,3.2,2,2024-11-21,2024-11-23,2024-11-23,Road,1409,37,3262.72,120720.64,Clear,South,No,97.8,EcomExpress,Weather,1
8591.0,2159.0,4.3,10,2024-01-18,2024-01-28,2024-01-29,Air,675,8,2295.96,18367.68,Rainy,West,No,80.2,FedEx,Weather,0
