order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipping_distance_km,order_quantity,unit_price,total_order_value,previous_on_time_rate,on_time_delivery,shipment_mode_Road,shipment_mode_Sea,weather_condition_Cloudy,weather_condition_Rainy,weather_condition_Storm,region_East,region_North,region_South,region_West,holiday_period_Yes,carrier_name_DHL,carrier_name_Delhivery,carrier_name_EcomExpress,carrier_name_FedEx,delayed_reason_code_Operational,delayed_reason_code_Traffic,delayed_reason_code_Weather,promised_duration_days,actual_duration_days,delay_days
7978,5546,0.52,0.375,2024-10-19,2024-10-24,2024-10-27,0.08053691275167785,0.10101010101010102,0.5358020658963786,0.059787481085827855,0.5233333333333334,0,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0.375,0.5,0.6666666666666666
7979,8439,0.8,0.125,2024-02-14,2024-02-17,2024-02-18,0.2771812080536913,0.24242424242424243,0.23315437063650837,0.06196902393027459,0.9199999999999995,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.125,0.21428571428571427,0.3333333333333333
7980,9187,0.7600000000000002,0.25,2024-06-28,2024-07-02,2024-07-06,0.5899328859060402,1.0,0.5300187808761687,0.5399049449873415,0.5800000000000001,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.25,0.5,0.8333333333333333
7981,7878,0.8,0.375,2024-05-28,2024-06-02,2024-06-01,0.16711409395973154,0.050505050505050504,0.577483362593394,0.03494953052835061,0.7633333333333332,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.375,0.21428571428571427,0.0
7982,3408,0.44000000000000017,0.875,2024-05-16,2024-05-25,2024-05-25,0.4973154362416107,0.20202020202020202,0.8602253705140245,0.18121496908648094,0.2666666666666666,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,0.875,0.5714285714285714,0.16666666666666666
7983,7407,0.8800000000000001,0.0,2024-06-24,2024-06-26,2024-06-30,0.9644295302013423,0.0202020202020202,0.08600008165598333,0.0028812172463881583,0.33666666666666645,0,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,0.0,0.3571428571428571,0.8333333333333333
7984,3812,0.7600000000000002,0.25,2024-11-07,2024-11-11,2024-11-13,0.6590604026845638,0.29292929292929293,0.9343506307924713,0.2808056977166636,0.1933333333333329,0,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,0.25,0.3571428571428571,0.5
7985,6031,0.9199999999999999,0.125,2024-03-06,2024-03-09,2024-03-13,0.5067114093959731,0.7474747474747476,0.7776772955538317,0.5871063785697781,0.06666666666666643,0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,0.125,0.4285714285714286,0.8333333333333333
7986,2061,0.3600000000000001,0.25,2024-09-14,2024-09-18,2024-09-18,0.21409395973154363,0.6161616161616162,0.7985322336994243,0.497983446360202,0.026666666666666394,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.25,0.21428571428571427,0.16666666666666666
7987,3854,0.9600000000000002,0.125,2024-06-23,2024-06-26,2024-06-30,0.15436241610738255,0.7272727272727274,0.3518780876168701,0.2664715557910169,0.4433333333333329,0,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,0.125,0.4285714285714286,0.8333333333333333
7988,5958,0.2400000000000002,0.75,2024-04-18,2024-04-26,2024-04-29,0.797986577181208,0.5757575757575758,0.8153941942595844,0.4754345945839196,0.7733333333333334,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,0.75,0.7142857142857143,0.6666666666666666
7989,6954,0.8800000000000001,0.875,2024-11-06,2024-11-15,2024-11-18,0.5181208053691275,0.41414141414141414,0.490968848242355,0.2105209574945948,0.8766666666666665,0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,0.875,0.7857142857142857,0.6666666666666666
7990,8866,0.2400000000000002,0.125,2024-01-12,2024-01-15,2024-01-19,0.8906040268456376,0.32323232323232326,0.7886926877066917,0.26175099182296474,0.5133333333333332,0,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,0.125,0.4285714285714286,0.8333333333333333
7991,7161,0.15999999999999992,0.625,2024-09-17,2024-09-24,2024-09-26,0.9140939597315436,0.494949494949495,0.8145327236353244,0.40939973592513895,0.7233333333333332,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.625,0.5714285714285714,0.5
7992,1023,0.6800000000000002,0.25,2024-09-09,2024-09-13,2024-09-15,0.7080536912751677,0.7575757575757577,0.38177846731719267,0.2997286525951054,0.9499999999999997,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0.25,0.3571428571428571,0.5
7993,6339,0.2400000000000002,0.875,2024-07-06,2024-07-15,2024-07-19,0.44228187919463086,0.7676767676767677,0.16068060262115705,0.13664084462936052,0.043333333333333,0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.875,0.8571428571428571,0.8333333333333333
7994,7196,0.15999999999999992,1.0,2024-04-16,2024-04-26,2024-04-26,0.6966442953020134,0.2828282828282828,0.6398134160780631,0.18763197258649536,0.8766666666666665,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1.0,0.6428571428571428,0.16666666666666666
7995,9561,0.28000000000000025,0.625,2024-05-29,2024-06-05,2024-06-10,0.37718120805369126,0.7171717171717172,0.4130812885314172,0.30605310190820856,0.793333333333333,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0.625,0.7857142857142857,0.9999999999999999
7996,3419,0.52,0.125,2024-03-10,2024-03-13,2024-03-15,0.6348993288590604,0.35353535353535354,0.6860858204384925,0.24932774034450625,0.5733333333333333,0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0.125,0.2857142857142857,0.5
7997,4304,0.52,0.25,2024-09-08,2024-09-12,2024-09-13,0.23691275167785233,0.8282828282828284,0.4196627607887968,0.35820965952857775,0.6433333333333331,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,0.25,0.2857142857142857,0.3333333333333333
7998,5753,0.32000000000000006,0.625,2024-07-02,2024-07-09,2024-07-11,0.27114093959731544,0.5050505050505052,0.20364389825664472,0.11191463607767814,0.36999999999999966,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.625,0.5714285714285714,0.5
7999,2951,0.9600000000000002,1.0,2024-01-21,2024-01-31,2024-02-05,0.8986577181208053,0.36363636363636365,0.04729922835095743,0.024366527078288645,0.6666666666666665,0,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,1.0,1.0,0.9999999999999999
8000,8328,0.7600000000000002,0.625,2024-09-29,2024-10-06,2024-10-06,0.6120805369127517,0.7373737373737375,0.13590821867472336,0.1133213956258062,0.4633333333333334,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.625,0.4285714285714286,0.16666666666666666
8001,8291,0.8,0.875,2024-11-17,2024-11-26,2024-11-27,0.5476510067114094,0.1414141414141414,0.94430857796105,0.14174127934161507,0.1499999999999999,0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,0.875,0.6428571428571428,0.3333333333333333
8002,2120,0.9600000000000002,0.25,2024-04-01,2024-04-05,2024-04-04,0.8442953020134227,0.4444444444444445,0.5343547135916384,0.2447317970540048,0.47666666666666657,1,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0.25,0.14285714285714285,0.0
8003,7342,0.7600000000000002,1.0,2024-10-03,2024-10-13,2024-10-14,0.38053691275167784,0.9494949494949496,0.0061752337402523165,0.02463008919591803,0.20999999999999952,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1.0,0.7142857142857143,0.3333333333333333
8004,2431,0.6399999999999999,0.625,2024-11-12,2024-11-19,2024-11-24,0.4496644295302013,0.8282828282828284,0.4568835993957457,0.3885203846240356,0.06666666666666643,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.625,0.7857142857142857,0.9999999999999999
8005,6598,0.32000000000000006,0.125,2024-08-17,2024-08-20,2024-08-21,0.5275167785234899,0.5454545454545455,0.6151614747070592,0.34277874748367676,0.6333333333333333,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,0.125,0.21428571428571427,0.3333333333333333
8006,5195,0.32000000000000006,1.0,2024-06-24,2024-07-04,2024-07-03,0.6610738255033557,0.8181818181818183,0.8981647817743844,0.7388633188168872,0.29666666666666686,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1.0,0.5714285714285714,0.0
8007,2130,0.56,0.25,2024-07-01,2024-07-05,2024-07-10,0.20738255033557046,0.07070707070707072,0.8696831747846323,0.06961927541788637,0.9866666666666664,0,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,0.25,0.5714285714285714,0.9999999999999999
8008,2620,0.040000000000000036,0.875,2024-10-05,2024-10-14,2024-10-16,0.09865771812080536,0.7474747474747476,0.9207181643734945,0.6923639831500507,0.1599999999999997,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.875,0.7142857142857143,0.5
8009,9894,0.9600000000000002,0.0,2024-04-01,2024-04-03,2024-04-05,0.5093959731543624,0.686868686868687,0.5673335238639612,0.39771725843562517,0.5999999999999996,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.0,0.21428571428571427,0.5
8010,7370,0.7600000000000002,0.125,2024-07-06,2024-07-09,2024-07-08,0.9442953020134228,0.20202020202020202,0.7067182460294777,0.14958637331576066,0.48,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.125,0.07142857142857142,0.0
8011,2418,0.56,0.0,2024-06-11,2024-06-13,2024-06-13,0.9093959731543624,0.010101010101010102,0.3106928510186584,0.006245194407756253,0.44666666666666677,1,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.0,0.07142857142857142,0.16666666666666666
8012,2448,0.8399999999999999,0.625,2024-09-14,2024-09-21,2024-09-22,0.41073825503355704,0.7979797979797981,0.34759318989098925,0.2886847208820292,0.25333333333333297,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,0.625,0.5,0.3333333333333333
8013,1322,0.15999999999999992,0.875,2024-01-20,2024-01-29,2024-01-31,0.6053691275167785,0.35353535353535354,0.21471644959784425,0.08283475548519754,0.11333333333333329,0,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,0.875,0.7142857142857143,0.5
8014,5847,0.56,0.875,2024-09-20,2024-09-29,2024-10-01,0.8758389261744967,0.32323232323232326,0.19807700159229163,0.0705232059544569,0.33333333333333304,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.875,0.7142857142857143,0.5
8015,5552,0.4800000000000002,0.0,2024-06-07,2024-06-09,2024-06-13,0.33825503355704695,0.25252525252525254,0.2107091822153268,0.0587322511924238,0.5699999999999998,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.0,0.3571428571428571,0.8333333333333333
8016,3822,0.8399999999999999,0.375,2024-11-22,2024-11-27,2024-12-02,0.1818791946308725,0.47474747474747475,0.5373841505736333,0.26249090456325386,0.44999999999999973,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.375,0.6428571428571428,0.9999999999999999
8017,2448,0.7600000000000002,0.5,2024-04-22,2024-04-28,2024-04-29,0.2348993288590604,0.9090909090909092,0.2704344098313804,0.25952340221900516,0.9266666666666663,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,0.5,0.4285714285714286,0.3333333333333333
8018,9633,0.56,0.0,2024-01-10,2024-01-12,2024-01-13,0.2677852348993289,0.3434343434343435,0.2798228065161475,0.1028842436341056,0.1599999999999997,0,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0.0,0.14285714285714285,0.3333333333333333
8019,8569,0.56,0.875,2024-01-15,2024-01-24,2024-01-27,0.7845637583892617,0.27272727272727276,0.13995427264932836,0.043831888348365225,0.5099999999999998,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.875,0.7857142857142857,0.6666666666666666
8020,7074,0.8399999999999999,0.75,2024-10-13,2024-10-21,2024-10-21,0.687248322147651,0.47474747474747475,0.9824990813701874,0.47211706476283444,0.2466666666666666,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.75,0.5,0.16666666666666666
8021,6281,0.2400000000000002,0.375,2024-01-08,2024-01-13,2024-01-12,0.8671140939597315,0.4040404040404041,0.8033009431266076,0.33114383896060184,0.19999999999999973,1,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0.375,0.21428571428571427,0.0
8022,3179,0.040000000000000036,0.125,2024-05-06,2024-05-09,2024-05-09,0.16644295302013423,0.6666666666666667,0.7123688400767566,0.4815230617654087,0.98,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.125,0.14285714285714285,0.16666666666666666
8023,7168,0.2400000000000002,0.125,2024-11-10,2024-11-13,2024-11-17,0.785234899328859,0.9797979797979799,0.6631037439268362,0.6570655668000581,0.2633333333333332,0,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,0.125,0.4285714285714286,0.8333333333333333
8024,1210,0.15999999999999992,0.875,2024-11-04,2024-11-13,2024-11-17,0.8550335570469798,0.31313131313131315,0.3826685175356224,0.12633382130079832,0.6266666666666665,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.875,0.8571428571428571,0.8333333333333333
8025,8505,0.6000000000000001,0.125,2024-11-04,2024-11-07,2024-11-08,0.6161073825503356,0.08080808080808081,0.04263054750336831,0.005322376487879657,0.2599999999999998,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.125,0.21428571428571427,0.3333333333333333
8026,1883,0.20000000000000018,0.125,2024-04-19,2024-04-22,2024-04-23,0.8879194630872482,0.07070707070707072,0.9183909688482422,0.07344241828688068,0.07333333333333325,0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0.125,0.21428571428571427,0.3333333333333333
8027,9080,0.9600000000000002,0.125,2024-11-08,2024-11-11,2024-11-15,0.21476510067114093,0.42424242424242425,0.5045237414771567,0.22125810442495739,0.753333333333333,0,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,0.125,0.4285714285714286,0.8333333333333333
8028,9248,0.56,0.0,2024-01-20,2024-01-22,2024-01-23,0.7483221476510067,0.33333333333333337,0.67753848038215,0.23261078376652036,0.94,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.0,0.14285714285714285,0.3333333333333333
8029,9574,0.6800000000000002,0.625,2024-06-12,2024-06-19,2024-06-20,0.20604026845637582,0.5454545454545455,0.7171293839056057,0.3978035235044472,0.3599999999999999,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.625,0.5,0.3333333333333333
8030,5131,0.040000000000000036,0.375,2024-02-03,2024-02-08,2024-02-13,0.5751677852348993,0.6060606060606062,0.6468746172375781,0.3991807402207869,0.2799999999999998,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.375,0.6428571428571428,0.9999999999999999
